_100I,_100Q,_1K5I,_1K5Q,_1K7I,_1K7Q,_25KI,_25KQ,_400I,_400Q,_6K2I,_6K2Q,ALTBIRDM,ALTBIRDR,ALTLASER,ALTRFT,BALT,BALTFIN,CPI100K,CPI1500,CPI25K,CPI400,CPI6200,CPIR100K,CPIR1500,CPIR25K,CPIR400,CPIR6200,CPPL,CPPLR,CPQ100K,CPQ1500,CPQ25K,CPQ400,CPQ6200,CPQR100K,CPQR1500,CPQR25K,CPQR400,CPQR6200,CPSP,CPSPR,CXI3300,CXIR3300,CXPL,CXPLR,CXQ3300,CXQR3300,CXSP,CXSPR,DEMB,DEMBLEV,DEMZ,DEMZL,DEP100K,DEP1500,DEP25K,DEP3300,DEP400,DEP6200,DIURNAL,FID,IGRF,KPA1,L100I,L100Q,L1K5I,L1K5Q,L1K7I,L1K7Q,L25KI,L25KQ,L400I,L400Q,L6K2I,L6K2Q,LAT_BIRD,LAT_HELI,LAT_HELI_RAW,LON_BIRD,LON_HELI,LON_HELI_RAW,LSR1,MAGD,MAGDL,MAGIGRF,MAGSP,MAGUR,RES100K,RES100K_NF,RES100KF,RES1500,RES1500_NF,RES1500F,RES25K,RES25K_NF,RES25KF,RES3300,RES3300_NF,RES3300F,RES400,RES400_NF,RES400F,RES6200,RES6200_NF,RES6200F,UTC,X,X27,X_bird83,X_heli83,Y,Y27,Y_bird83,Y_heli83,Z,Z_BIRD,Z_HELI,Z_HELI_RAW
81.69999695,-31.70000076,-20.29999924,-1.899999976,93.59999847,-9.600000381,110.4000015,-18.89999962,99.19999695,12.0,1.200000048,-1.700000048,35.07722855,35.02151871,34.08915027,210.8999939,1853.719727,1888.185139,13.19024086,10.43018818,7.689932346,-0.482287407,3.857420444,26.43240929,10.43018818,29.21536064,2.559445143,16.99523735,0.10022527,1.200000048,27.6065731,8.371106148,10.33223438,5.014814854,4.771029949,19.15811539,8.371106148,3.454684496,5.014814854,8.70498848,0.218919054,3.900000095,7.650651455,8.650651932,0.052152152,0.6,3.543571472,2.843571663,-0.037762763,0.0,1818.465008,1853.10791,1959.782806,1960.770884,2.506579161,112.4452667,9.62045002,109.0361099,12.95913124,0,-79.89984131,3988.300049,54499.52344,81.63899994,22.4546833,19.13785744,10.63103676,8.478201866,8.32007885,4.097131252,15.59579849,12.18177128,4.509685516,5.356787682,16.60962296,8.772848129,48.79699181,48.7970192,48.79702095,-121.7856908,-121.7856901,-121.7857348,13.69999981,56203.36328,56206.36719,1706.84375,56123.465,56123.465,36725.19922,34780.79688,36725.19922,69.27242279,67.80445862,69.27242279,7053.769043,9053.157227,7053.769043,29.10316277,37.38860321,29.10316277,444.9998779,445,444.9998779,5599.766113,4906.913574,5599.766113,68389.30469,589177.2102,589270.2233,589177.1752,589177.1752,5405599.791,5405404.384,5405599.628,5405602.816,1994.860034,1994.860034,2023.307251,2021.443848
84.80000305,-31.10000038,-20.5,-1.799999952,93.0,-10.0,117.0999985,-23.10000038,98.80000305,8.699999809,2.099999905,-1.200000048,35.23244858,35.23488235,34.24246837,211.6000061,1853.930054,1888.44595,13.38427162,10.41049004,7.491076469,-0.45132333,3.836033583,26.59684181,10.41049004,29.03074265,2.590655565,16.97173691,0.400225222,1.5,27.59892654,8.328651428,9.963484764,4.957285881,4.751502037,19.1516304,8.328651428,3.128902912,4.957285881,8.684872627,-0.081081137,3.599999905,7.702529907,8.702529907,0.352152152,0.9,3.547362804,2.847362995,-0.037762763,0.0,1818.573704,1853.213501,1959.907578,1960.897558,2.725874901,112.6087799,3.423927546,108.7602234,13.04217529,0,-79.89508057,3988.399902,54499.48438,81.63700104,25.55345917,19.73781776,10.43199825,8.578544617,7.717821121,3.697454453,22.29345512,7.982181072,4.108366966,2.056727171,17.51018143,9.273090363,48.79699085,48.79701817,48.79701995,-121.7856997,-121.785699,-121.7857461,13.80000019,56203.59766,56206.53906,1707.054688,56123.703,56123.703,36804.24609,34211.95313,36804.24609,69.24647522,67.56342316,69.24647522,7256.907715,9417.246094,7256.907715,29.05024529,36.9178009,29.05024529,444.9998779,445,444.9998779,5621.685547,4938.540527,5621.685547,68389.40625,589176.5635,589269.5766,589176.5225,589176.5225,5405599.678,5405404.271,5405599.511,5405602.691,1995.140027,1995.140027,2023.525879,2021.662476
85.40000153,-29.89999962,-20.20000076,-2.400000095,94.40000153,-10.80000019,120.8000031,-36.0,94.90000153,9.600000381,2.099999905,-1.899999976,35.38705444,35.38728333,34.39390776,212.1000061,1853.930054,1888.708221,13.50103188,10.3920126,7.350558281,-0.394107252,3.807250977,26.69578934,10.3920126,28.89775085,2.648117781,16.94084167,0.400225222,1.5,27.5988884,8.280026436,9.594343185,4.89016819,4.730075359,19.1516037,8.280026436,2.802774191,4.89016819,8.662858009,-0.081081137,3.599999905,7.759390831,8.759390831,0.052152152,0.6,3.548406124,2.848406315,-0.037762763,0.0,1818.684601,1853.321167,1960.032965,1961.026112,2.829246759,112.8199921,0.0,108.5343475,13.16151428,0,-79.8899231,3988.5,54499.49609,81.63700104,26.15222359,20.93777847,10.7329607,7.978888512,9.115557671,2.897777796,25.99111366,-4.917407513,0.207037359,2.956667185,17.51074028,8.573332787,48.79698991,48.7970169,48.7970187,-121.7857085,-121.7857078,-121.7857574,13.80000019,56203.82422,56206.71875,1707.222656,56123.933,56123.933,36884.61328,33824.96875,36884.61328,69.2290802,67.24150085,69.2290802,7453.094238,9702.958984,7453.094238,28.99718857,36.29202271,28.99718857,444.9998779,445,444.9998779,5646.307617,4980.146973,5646.307617,68389.50781,589175.9167,589268.9298,589175.8764,589175.8764,5405599.565,5405404.157,5405599.397,5405602.539,1995.42002,1995.42002,2023.755371,2021.891968
86.0,-31.70000076,-20.29999924,-1.799999952,96.80000305,-10.80000019,128.1000061,-33.5,95.19999695,12.39999962,1.899999976,-1.899999976,35.54132462,35.66159821,34.54358587,213.0,1854.139893,1888.980656,13.57687378,10.37484646,7.267931938,-0.316655725,3.7758255,26.76006317,10.37484646,28.81599426,2.725815535,16.90730286,-0.199774802,0.899999976,27.60983849,8.227915764,9.232362747,4.819784164,4.706335545,19.16088104,8.227915764,2.482983112,4.819784164,8.638529778,-0.081081137,3.599999905,7.81604147,8.816041946,-0.247847848,0.3,3.544681549,2.84468174,-0.037762763,0.0,1818.805965,1853.439331,1960.158688,1961.156426,2.859622002,113.0619202,0.0,108.3872299,13.29384136,0,-79.88476563,3988.600098,54499.45313,81.63500214,26.75098801,19.13773537,10.63392639,8.579232216,11.51329422,2.89810133,33.28877258,-2.416996479,0.50570488,5.756605625,17.31130028,8.573575974,48.796989,48.79701526,48.79701709,-121.7857173,-121.7857166,-121.7857685,13.89999962,56204.05469,56206.89844,1707.445313,56124.17,56124.17,36966.03125,33547.88281,36966.03125,69.2192688,66.86471558,69.2192688,7641.746094,9904.5,7641.746094,28.94430161,35.54013062,28.94430161,444.9998779,445,444.9998779,5673.464355,5027.07666,5673.464355,68389.60625,589175.27,589268.2831,589175.2351,589175.2351,5405599.451,5405404.044,5405599.285,5405602.347,1995.700012,1995.700012,2024.004517,2022.141113
86.0,-28.60000038,-20.60000038,-0.899999976,97.0,-9.600000381,125.6999969,-32.29999924,99.69999695,11.69999981,1.899999976,-2.099999905,35.69527817,35.69208145,34.69164559,213.1000061,1854.561401,1889.262295,13.64716148,10.35888386,7.239379883,-0.225002855,3.74597168,26.81963158,10.35888386,28.78208733,2.817714691,16.87533569,0.10022527,1.200000048,27.62336731,8.175540924,8.886191368,4.753994465,4.680203438,19.17234421,8.175540924,2.177182674,4.753994465,8.611810684,-0.081081137,3.599999905,7.867190361,8.867190361,-0.247847848,0.3,3.529185534,2.829185724,-0.037762763,0.0,1818.936802,1853.567017,1960.284727,1961.288359,2.87183547,113.3100815,0.0,108.368248,13.4070673,0,-79.87960815,3988.699951,54499.46875,81.6309967,26.74975777,22.23769569,10.33488655,9.479575157,11.71103191,4.098423958,30.8864212,-1.216585398,5.004380226,5.056545258,17.31185913,8.373818398,48.7969881,48.79701331,48.79701517,-121.785726,-121.7857253,-121.7857794,13.89999962,56204.27344,56207.0625,1707.59375,56124.394,56124.394,37048.29688,33304.70703,37048.29688,69.21603394,66.47251129,69.21603394,7822.350098,10021.24707,7822.350098,28.89188194,34.64474869,28.89188194,444.9998779,445,444.9998779,5702.974609,5075.057617,5702.974609,68389.70469,589174.6233,589267.6364,589174.597,589174.597,5405599.338,5405403.931,5405599.175,5405602.121,1995.980005,1995.980005,2024.268921,2022.405518
86.0,-29.20000076,-20.79999924,-2.099999905,94.80000305,-9.600000381,119.5999985,-39.59999847,99.40000153,10.89999962,1.700000048,-2.599999905,35.84857178,35.90544128,34.83825155,213.8000031,1854.981079,1889.547058,13.73802757,10.34288597,7.257156372,-0.12269859,3.719320774,26.89663315,10.34288597,28.78918076,2.920265198,16.84657097,0.10022527,1.200000048,27.62392235,8.126163483,8.566717148,4.701681614,4.651984215,19.17281532,8.126163483,1.895007133,4.701681614,8.583003044,0.218919054,3.900000095,7.908381462,8.908381462,-0.247847848,0.3,3.494792223,2.794792414,-0.037762763,0.0,1819.071472,1853.698486,1960.411426,1961.421746,2.912050962,113.5383987,0.0,108.5327911,13.46596527,0,-79.87445068,3988.800049,54499.46094,81.6269989,26.74852371,21.63765526,10.13585186,8.279919624,9.508770943,4.09874773,24.7840786,-8.516173363,4.703056812,4.256484509,17.11241722,7.874060631,48.79698722,48.79701117,48.79701304,-121.7857347,-121.7857341,-121.7857903,14.0,56204.48828,56207.22656,1707.765625,56124.615,56124.615,37131.16797,33042.04297,37131.16797,69.21826935,66.10639954,69.21826935,7994.467773,10059.02148,7994.467773,28.84019661,33.56933212,28.84019661,444.9998779,445,444.9998779,5734.643066,5121.653809,5734.643066,68389.80313,589173.9765,589266.9896,589173.9602,589173.9602,5405599.225,5405403.818,5405599.067,5405601.872,1996.259998,1996.259998,2024.540527,2022.677124
88.5,-33.5,-20.79999924,-3.5,94.40000153,-11.0,124.5,-34.09999847,99.59999847,12.39999962,1.399999976,-1.700000048,36.00086212,35.96640015,34.9835864,214.0,1855.296753,1889.825813,13.85899925,10.32651234,7.310132027,-0.015838623,3.695584059,26.99915504,10.32651234,28.82742119,3.027371407,16.82072067,0.400225222,1.5,27.59794235,8.082586288,8.284914017,4.670898438,4.622292519,19.1507988,8.082586288,1.646169782,4.670898438,8.552723885,-0.081081137,3.599999905,7.936676025,8.936676025,-0.247847848,0.3,3.437253475,2.737253428,0.262237237,0.3,1819.201164,1853.824951,1960.539128,1961.556404,3.002203226,113.7245636,0.0,108.9225845,13.49831009,0,-79.86968994,3988.899902,54499.42969,81.62400055,29.24729347,17.33761597,10.13681316,6.880261898,9.106510162,2.699070692,29.68173981,-3.015763283,4.901729107,5.75642395,16.81297684,8.774302483,48.79698634,48.79700892,48.79701082,-121.7857434,-121.7857428,-121.7858013,14.0,56204.70703,56207.39063,1707.960938,56124.836,56124.836,37214.45313,32744.22656,37214.45313,69.22497559,65.8000412,69.22497559,8157.742676,10029.54395,8157.742676,28.78946304,32.29541397,28.78946304,444.9998779,445,444.9998779,5768.270508,5166.809082,5768.270508,68389.90156,589173.3298,589266.3429,589173.323,589173.323,5405599.112,5405403.705,5405598.959,5405601.612,1996.53999,1996.53999,2024.811646,2022.948242
87.80000305,-34.70000076,-20.5,-3.200000048,93.19999695,-13.39999962,132.3999939,-21.29999924,98.0,9.100000381,1.200000048,-1.899999976,36.15187454,36.14928055,35.12784797,214.6000061,1855.717041,1890.08437,13.99828815,10.3104887,7.3858428,0.082947157,3.672627211,27.11719322,10.3104887,28.88578224,3.126403332,16.79565048,0.10022527,1.200000048,27.53590775,8.04673481,8.04957962,4.666123867,4.591977596,19.09822464,8.04673481,1.438454747,4.666123867,8.521821022,-0.081081137,3.599999905,7.949250221,8.949250221,-0.247847848,0.3,3.35583806,2.655838251,-0.037762763,0.0,1819.311871,1853.932495,1960.668108,1961.692135,3.13693738,113.8530731,0.0,109.5488205,13.50680542,0,-79.86453247,3989.0,54499.42969,81.62000275,28.54606247,16.13757515,10.43777657,7.180605888,7.904240131,0.299394637,37.57938766,9.784646988,3.30040288,2.456364155,16.61353493,8.574544907,48.79698547,48.79700668,48.7970086,-121.7857521,-121.7857516,-121.7858124,14.10000038,56204.91797,56207.54688,1708.117188,56125.055,56125.055,37297.95313,32430.40234,37297.95313,69.23531342,65.57350159,69.23531342,8311.892578,9948.494141,8311.892578,28.73985672,30.84475899,28.73985672,444.9998779,445,444.9998779,5803.651855,5213.227539,5803.651855,68390.0,589172.6831,589265.6962,589172.6836,589172.6836,5405598.999,5405403.592,5405598.851,5405601.352,1996.819983,1996.819983,2025.074463,2023.21106
84.80000305,-34.70000076,-20.29999924,-2.599999905,93.0,-12.19999981,123.9000015,-28.60000038,95.90000153,8.399999619,1.899999976,-1.700000048,36.30138779,36.14928055,35.27124317,214.6000061,1855.717041,1890.313351,14.12788105,10.29555321,7.473501682,0.157462507,3.646768093,27.22701836,10.29555321,28.95471764,3.201164961,16.76767921,0.10022527,1.200000048,27.43377113,8.019365311,7.86681509,4.687817097,4.561977863,19.01166916,8.019365311,1.277262092,4.687817097,8.491232872,-0.081081137,3.599999905,7.942028999,8.942028999,-0.547847848,0.0,3.253444672,2.553444624,-0.037762763,0.0,1819.394535,1854.011963,1960.798588,1961.828732,3.292248964,113.9164429,0.0,110.3930588,13.44101524,0,-79.859375,3989.100098,54499.42578,81.62000275,25.54483032,16.13753319,10.63874149,7.780949593,7.701978683,1.499717951,29.07704926,2.485057116,1.199076414,1.756302595,17.31409454,8.774787903,48.79698459,48.79700451,48.79700646,-121.7857609,-121.7857604,-121.7858237,14.10000038,56205.12109,56207.71094,1708.285156,56125.261,56125.261,37381.51172,32137.38086,37381.51172,69.24866486,65.4336319,69.24866486,8456.709961,9833.762695,8456.709961,28.69151688,29.27604866,28.69151688,444.9998779,445,444.9998779,5840.580078,5266.052734,5840.580078,68390.09844,589172.0363,589265.0494,589172.0402,589172.0402,5405598.886,5405403.478,5405598.743,5405601.101,1997.099976,1997.099976,2025.322754,2023.459473
85.40000153,-33.5,-20.70000076,-2.900000095,93.19999695,-11.80000019,120.8000031,-28.60000038,96.0,7.800000191,1.399999976,-2.099999905,36.44908905,36.45408249,35.41398341,215.6000061,1855.928101,1890.51635,14.23129559,10.28221703,7.563055515,0.192963406,3.61240387,27.31465721,10.28221703,29.02532959,3.236912012,16.73120117,0.400225222,1.5,27.29697609,8.000427246,7.741175175,4.733847618,4.534114838,18.89574242,8.000427246,1.166621447,4.733847618,8.462781906,-0.081081137,3.599999905,7.913949013,8.913949013,-0.547847848,0.0,3.136171579,2.436171532,-0.037762763,0.0,1819.453011,1854.067261,1960.910884,1961.94599,3.436429977,113.9143372,0.0,111.4017792,13.1910181,0,-79.85416412,3989.199951,54499.43359,81.61799622,26.14359856,17.3374939,10.23970127,7.481292725,7.899716377,1.900040388,25.97471046,2.485467196,1.297750235,1.156242728,16.8146534,8.375030518,48.79698373,48.79700241,48.79700439,-121.7857697,-121.7857692,-121.7858352,14.19999981,56205.32813,56207.87891,1708.445313,56125.472,56125.472,37464.96875,31902.55078,37464.96875,69.26460266,65.38079834,69.26460266,8592.086914,9703.436523,8592.086914,28.64453125,27.66928291,28.64453125,444.9998779,445,444.9998779,5878.854492,5331.844238,5878.854492,68390.19688,589171.3912,589264.4043,589171.3974,589171.3974,5405598.782,5405403.374,5405598.637,5405600.857,1997.359973,1997.359973,2025.557617,2023.694336
88.5,-32.29999924,-21.10000038,-2.400000095,95.0,-10.60000038,123.9000015,-42.09999847,95.5,10.39999962,0.400000006,-2.900000095,36.59465027,36.75888062,35.55628216,216.6000061,1856.137939,1890.703903,14.30607891,10.2697773,7.644952297,0.181425288,3.562858582,27.37803459,10.2697773,29.08916092,3.22562027,16.67954254,-0.199774802,0.899999976,27.13959885,7.989057064,7.675398827,4.802881718,4.509894371,18.76237488,7.989057064,1.108958125,4.802881718,8.437973976,0.218919054,3.900000095,7.871666908,8.871666908,-0.247847848,0.3,3.013342381,2.313342333,-0.037762763,0.0,1819.498245,1854.109253,1961.02532,1962.063689,3.537243128,113.8522873,0.0,112.4919586,12.70741367,0,-79.84886932,3989.300049,54499.40625,81.61599731,29.24236298,18.53745461,9.840665817,7.981636047,9.697454453,3.100363731,29.0723629,-11.0141201,0.796422362,3.756181479,15.81521225,7.57527256,48.7969829,48.79700033,48.79700233,-121.7857784,-121.7857779,-121.7858468,14.19999981,56205.53125,56208.04688,1708.640625,56125.682,56125.682,37548.1875,31755.36328,37548.1875,69.28284454,65.41316986,69.28284454,8717.981445,9574.466797,8717.981445,28.59893799,26.11022377,28.59893799,444.9998779,445,444.9998779,5918.277344,5416.668945,5918.277344,68390.29531,589170.7461,589263.7592,589170.7593,589170.7593,5405598.678,5405403.271,5405598.535,5405600.615,1997.619971,1997.619971,2025.781738,2023.918457
87.80000305,-30.5,-20.89999962,-2.400000095,96.19999695,-10.80000019,122.5999985,-42.70000076,96.30000305,15.60000038,1.200000048,-3.099999905,36.73803711,36.69791794,35.69835143,216.3999939,1856.137939,1890.885742,14.34402752,10.25652218,7.711648464,0.125549704,3.495169163,27.4101963,10.25652218,29.13954544,3.169991016,16.6097393,0.10022527,1.200000048,26.97886276,7.983700752,7.671029568,4.894761562,4.489335537,18.62615585,7.983700275,1.105637312,4.894761562,8.416827202,-0.081081137,3.599999905,7.825922966,8.825922966,0.352152152,0.9,2.896081448,2.196081638,-0.037762763,0.0,1819.539917,1854.147705,1961.141931,1962.181617,3.565956116,113.7410431,0.0,113.5608368,12.01135063,0,-79.84393311,3989.399902,54499.41406,81.61599731,28.54113579,20.33741379,10.04162788,7.98197937,10.89519215,2.900686741,27.77002144,-11.61371136,1.59510076,8.956121445,16.61577034,7.375514984,48.7969821,48.79699821,48.79700025,-121.7857871,-121.7857866,-121.7858585,14.30000019,56205.72656,56208.20313,1708.789063,56125.884,56125.884,37631.06641,31716.93164,37631.06641,69.30319214,65.52550507,69.30319214,8834.446289,9461.142578,8834.446289,28.55475044,24.68462181,28.55475044,444.9998779,445,444.9998779,5958.660156,5524.028809,5958.660156,68390.39375,589170.101,589263.1141,589170.1241,589170.1241,5405598.574,5405403.167,5405598.437,5405600.37,1997.879968,1997.879968,2025.997681,2024.134399
87.19999695,-30.5,-21.60000038,-2.799999952,95.19999695,-11.80000019,120.1999969,-29.89999962,95.30000305,16.39999962,1.399999976,-2.900000095,36.87936401,36.91128159,35.84039863,217.1000061,1856.347778,1891.073578,14.33241558,10.24132919,7.757278442,0.037576102,3.410519361,27.40035629,10.24132919,29.17128944,3.08226347,16.52297592,-0.199774802,0.899999976,26.82912064,7.982354641,7.728320122,5.00831461,4.472837448,18.49925613,7.982355118,1.156882048,5.00831461,8.399741173,0.218919054,3.900000095,7.78427124,8.78427124,0.052152152,0.6,2.793720722,2.093720675,-0.037762763,0.0,1819.58963,1854.194214,1961.260602,1962.299567,3.499465227,113.5941925,0.0,114.5050964,11.22668171,0,-79.8385849,3989.5,54499.38281,81.61399841,27.93989563,20.33737373,9.342591286,7.582323074,9.89292717,1.901010275,25.36767387,1.186700583,0.593772888,9.7560606,16.81632996,7.575757504,48.79698132,48.79699603,48.7969981,-121.7857957,-121.7857953,-121.7858702,14.30000019,56205.91797,56208.34766,1708.964844,56126.079,56126.079,37713.46094,31803.55273,37713.46094,69.32546234,65.70875549,69.32546234,8941.603516,9373.702148,8941.603516,28.51196861,23.47929573,28.51196861,444.9998779,445,444.9998779,5999.823242,5653.436523,5999.823242,68390.49219,589169.4559,589262.4691,589169.4897,589169.4897,5405598.47,5405403.063,5405598.339,5405600.117,1998.139966,1998.139966,2026.208252,2024.344971
88.5,-29.89999962,-21.20000076,-2.400000095,94.0,-10.80000019,124.5,-27.39999962,98.69999695,11.80000019,0.899999976,-2.400000095,37.01848984,37.03319931,35.98262108,217.5,1856.768799,1891.276058,14.26603985,10.22380257,7.779626369,-0.067842677,3.312666416,27.34410286,10.22380257,29.18242836,2.977091074,16.42300987,-0.199774802,0.899999976,26.69631958,7.982430458,7.845453739,5.140004158,4.461126804,18.38671494,7.982429981,1.261085749,5.140004158,8.387442589,-0.081081137,3.599999905,7.748855591,8.748855591,0.052152152,0.6,2.714286327,2.014286518,-0.037762763,0.0,1819.656071,1854.257568,1961.381474,1962.417342,3.326662064,113.4226227,0.0,115.2391663,10.45525932,0,-79.83325195,3989.600098,54499.38672,81.61000061,29.23866463,20.93733215,9.743554115,7.982666969,8.690665245,2.901333809,29.66533089,3.687111855,3.992438793,5.156000137,16.31688881,8.076000214,48.79698053,48.79699374,48.79699584,-121.7858044,-121.785804,-121.7858818,14.30000019,56206.10938,56208.49219,1709.105469,56126.277,56126.277,37795.29297,32024.07617,37795.29297,69.34946442,65.95386505,69.34946442,9039.673828,9317.074219,9039.673828,28.47059059,22.57569695,28.47059059,444.9998779,445,444.9998779,6041.590332,5800.405762,6041.590332,68390.59375,589168.8109,589261.824,589168.8542,589168.8542,5405598.366,5405402.959,5405598.242,5405599.853,1998.399963,1998.399963,2026.415894,2024.552612
87.19999695,-31.10000038,-20.20000076,-2.400000095,92.80000305,-12.19999981,130.0,-23.10000038,101.9000015,10.69999981,1.899999976,-1.700000048,37.15519714,37.21608353,36.12520339,218.1000061,1856.978638,1891.489426,14.14804649,10.20394039,7.779477119,-0.175073057,3.207354784,27.24411201,10.20394039,29.17365456,2.870106936,16.31558609,-0.199774802,0.899999976,26.58046913,7.983014107,8.020917892,5.283294201,4.454211235,18.28853416,7.983014107,1.416909337,5.283294201,8.379939079,-0.081081137,3.599999905,7.71810627,8.71810627,0.052152152,0.6,2.663280964,1.963281035,0.262237237,0.3,1819.735916,1854.334229,1961.504764,1962.534758,3.057394028,113.2294846,0.0,115.7178726,9.734232903,0,-79.82798004,3989.699951,54499.38281,81.60800171,27.93743134,19.73729134,10.74451637,7.983009815,7.488409042,1.50165689,35.16299057,7.987521172,7.191118717,4.055939198,17.31744766,8.776242256,48.79697974,48.79699136,48.79699349,-121.7858131,-121.7858128,-121.7858934,14.39999962,56206.29688,56208.64063,1709.257813,56126.469,56126.469,37876.46484,32371.41602,37876.46484,69.37501526,66.25765228,69.37501526,9128.936523,9291.417969,9128.936523,28.43058968,22.03385735,28.43058968,444.9998779,445,444.9998779,6083.779297,5957.886719,6083.779297,68390.69531,589168.1658,589261.1789,589168.2155,589168.2155,5405598.262,5405402.855,5405598.143,5405599.578,1998.659961,1998.659961,2026.622681,2024.759399
84.19999695,-33.5,-20.29999924,-1.899999976,93.80000305,-12.60000038,130.0,-29.89999962,102.4000015,9.100000381,1.200000048,-1.399999976,37.28940964,37.33800125,36.26831338,218.5,1856.978638,1891.70274,13.98944664,10.18213081,7.758850098,-0.27255249,3.100538731,27.10970116,10.18213081,29.14676094,2.77287364,16.2066555,-0.499774754,0.600000024,26.46887779,7.985945702,8.252072334,5.430514336,4.45137167,18.19396591,7.985945702,1.622016072,5.430514336,8.376512527,0.218919054,3.900000095,7.688857079,8.688857079,0.352152152,0.9,2.640921593,1.940921664,0.262237237,0.3,1819.818378,1854.41333,1961.630549,1962.651645,2.724039793,113.0098419,0.0,115.9394455,9.0405159,0,-79.82280731,3989.800049,54499.39844,81.60800171,24.93619728,17.33725166,10.64548111,8.483353615,8.486144066,1.101979852,35.16064453,1.187933087,7.689790726,2.455879211,16.61800766,9.07648468,48.79697891,48.79698891,48.79699107,-121.7858219,-121.7858216,-121.7859051,14.5,56206.46875,56208.79297,1709.394531,56126.645,56126.645,37956.92188,32819.33984,37956.92188,69.40190887,66.62428284,69.40190887,9209.741211,9293.120117,9209.741211,28.39192772,21.87350845,28.39192772,444.9998779,445,444.9998779,6126.204102,6117.905762,6126.204102,68390.79688,589167.5207,589260.5338,589167.5717,589167.5717,5405598.158,5405402.751,5405598.041,5405599.295,1998.919958,1998.919958,2026.830322,2024.967041
87.19999695,-32.90000153,-21.10000038,-2.099999905,93.40000153,-12.39999962,128.6999969,-32.90000153,99.30000305,10.80000019,0.0,-2.099999905,37.42092896,37.42943954,36.41209692,218.8000031,1857.188477,1891.905182,13.81070232,10.15905952,7.720953465,-0.354843318,2.997433424,26.95822334,10.15905952,29.10458565,2.690829039,16.10143661,-0.499774754,0.600000024,26.33810997,7.993647575,8.533034325,5.574585438,4.451272011,18.08314514,7.993648052,1.871200919,5.574585438,8.375824928,-0.081081137,3.599999905,7.657711983,8.657711983,0.352152152,0.9,2.643064976,1.943065047,0.262237237,0.3,1819.892426,1854.484253,1961.759027,1962.767859,2.371480465,112.7565079,0.0,115.9425507,8.373033524,0,-79.81815338,3989.899902,54499.37109,81.60600281,27.93496704,17.93721008,9.846442223,8.283696175,8.083883286,1.302303433,33.85830307,-1.811658621,4.588467598,4.155818462,15.41856575,8.376727104,48.79697805,48.79698641,48.7969886,-121.7858308,-121.7858305,-121.7859168,14.5,56206.64453,56208.9375,1709.566406,56126.829,56126.829,38036.55078,33329.21094,38036.55078,69.42996979,67.05738831,69.42996979,9282.509766,9316.72168,9282.509766,28.35456657,22.06063461,28.35456657,444.9998779,445,444.9998779,6168.677734,6273.012207,6168.677734,68390.89844,589166.8756,589259.8887,589166.9207,589166.9207,5405598.054,5405402.647,5405597.935,5405599.007,1999.179956,1999.179956,2027.040527,2025.177246
84.80000305,-34.70000076,-20.70000076,-2.099999905,93.59999847,-12.39999962,128.1000061,-34.09999847,96.90000153,14.0,0.400000006,-3.599999905,37.54932022,38.09999847,36.55667618,221.0,1857.820068,1892.090702,13.63534832,10.13560486,7.670007229,-0.420613468,2.902670383,26.809618,10.13560486,29.05086327,2.625305176,16.00456047,-0.499774754,0.600000024,26.16766357,8.006876945,8.855029106,5.710694313,4.452153683,17.93869781,8.006876945,2.156697273,5.710694313,8.37611866,-0.081081137,3.599999905,7.622447968,8.622447968,0.052152152,0.6,2.661851406,1.961851239,-0.037762763,0.0,1819.952755,1854.541382,1961.890633,1962.883277,2.042692184,112.4693985,0.0,115.7880402,7.749355316,0,-79.81327057,3990.0,54499.33203,81.59999847,25.533741,16.13717079,10.24740505,8.284040451,8.281615257,1.302626967,33.25596619,-3.011244297,2.187138319,7.355757713,15.81912518,6.876969814,48.79697714,48.79698388,48.7969861,-121.7858398,-121.7858396,-121.7859286,14.60000038,56206.82422,56209.07422,1709.742188,56127.012,56127.012,38115.31641,33860.58594,38115.31641,69.45899963,67.54653168,69.45899963,9347.717773,9356.65918,9347.717773,28.31843376,22.51493645,28.31843376,444.9998779,445,444.9998779,6211.009766,6417.352539,6211.009766,68391.0,589166.2305,589259.2436,589166.2605,589166.2605,5405597.95,5405402.543,5405597.823,5405598.715,1999.439954,1999.439954,2027.255249,2025.391968
